,index,roc_auc,model,fold,subject,session,train_cond,test_cond
328,0,0.4623044096728307,XDAWNCov-TS-LogReg,1,A10,1,S,G
329,0,0.5884615384615385,XDAWNCov-TS-LogReg,1,A10,1,S,mix
330,0,0.9743589743589742,XDAWNCov-TS-LogReg,2,A10,1,S,S
331,0,0.5812757201646092,XDAWNCov-TS-LogReg,2,A10,1,S,G
332,0,0.6985185185185184,XDAWNCov-TS-LogReg,2,A10,1,S,mix
333,0,0.989448051948052,XDAWNCov-TS-LogReg,3,A10,1,S,S
334,0,0.4803418803418803,XDAWNCov-TS-LogReg,3,A10,1,S,G
335,0,0.8564102564102565,XDAWNCov-TS-LogReg,3,A10,1,S,mix
336,0,0.9853896103896105,XDAWNCov-TS-LogReg,4,A10,1,S,S
337,0,0.4944567627494456,XDAWNCov-TS-LogReg,4,A10,1,S,G
338,0,0.6437037037037037,XDAWNCov-TS-LogReg,4,A10,1,S,mix
339,0,0.989448051948052,XDAWNCov-TS-LogReg,5,A10,1,S,S
340,0,0.47407407407407404,XDAWNCov-TS-LogReg,5,A10,1,S,G
341,0,0.6733333333333333,XDAWNCov-TS-LogReg,5,A10,1,S,mix
342,0,0.9888888888888889,ERPCov-TS-LogReg,0,A10,1,S,S
343,0,0.5290598290598291,ERPCov-TS-LogReg,0,A10,1,S,G
344,0,0.6696428571428571,ERPCov-TS-LogReg,0,A10,1,S,mix
345,0,0.9965811965811966,ERPCov-TS-LogReg,1,A10,1,S,S
346,0,0.7840557275541795,ERPCov-TS-LogReg,1,A10,1,S,G
347,0,0.8341880341880342,ERPCov-TS-LogReg,1,A10,1,S,mix
348,0,0.9598290598290599,ERPCov-TS-LogReg,2,A10,1,S,S
349,0,0.4179487179487179,ERPCov-TS-LogReg,2,A10,1,S,G
