,index,roc_auc,model,fold,subject,train_cond,test_cond
389,0,0.9443535188216039,wCBLE,4,A13,split/2,mix
390,0,0.722,wCBLE,5,A13,split/2,overt
391,0,0.7300000000000001,wCBLE,5,A13,split/2,covert
392,0,0.7899305555555556,wCBLE,5,A13,split/2,split/1
393,0,0.8340000000000001,wCBLE,5,A13,split/2,split/2
394,0,0.8831168831168832,wCBLE,5,A13,split/2,split/3
395,0,0.8387799564270152,wCBLE,5,A13,split/2,mix
396,0,0.6880000000000001,tLDA,0,A13,split/2,overt
397,0,0.9,tLDA,0,A13,split/2,covert
398,0,0.7690631808278867,tLDA,0,A13,split/2,split/1
399,0,0.906,tLDA,0,A13,split/2,split/2
400,0,0.8589981447124304,tLDA,0,A13,split/2,split/3
401,0,0.9134615384615384,tLDA,0,A13,split/2,mix
402,0,0.5899814471243042,tLDA,1,A13,split/2,overt
403,0,0.8463611859838275,tLDA,1,A13,split/2,covert
404,0,0.8028846153846154,tLDA,1,A13,split/2,split/1
405,0,0.904,tLDA,1,A13,split/2,split/2
406,0,0.9104938271604939,tLDA,1,A13,split/2,split/3
407,0,0.7884615384615384,tLDA,1,A13,split/2,mix
408,0,0.486,tLDA,2,A13,split/2,overt
409,0,0.8005390835579514,tLDA,2,A13,split/2,covert
410,0,0.8017429193899781,tLDA,2,A13,split/2,split/1
411,0,0.708,tLDA,2,A13,split/2,split/2
412,0,0.906,tLDA,2,A13,split/2,split/3
413,0,0.87,tLDA,2,A13,split/2,mix
414,0,0.7414075286415712,tLDA,3,A13,split/2,overt
415,0,0.6788194444444444,tLDA,3,A13,split/2,covert
416,0,0.676,tLDA,3,A13,split/2,split/1
417,0,0.764,tLDA,3,A13,split/2,split/2
418,0,0.8618012422360248,tLDA,3,A13,split/2,split/3
419,0,0.8628472222222222,tLDA,3,A13,split/2,mix
420,0,0.7272727272727273,tLDA,4,A13,split/2,overt
421,0,0.7,tLDA,4,A13,split/2,covert
422,0,0.765625,tLDA,4,A13,split/2,split/1
423,0,0.762,tLDA,4,A13,split/2,split/2
424,0,0.8472222222222222,tLDA,4,A13,split/2,split/3
425,0,0.8237037037037036,tLDA,4,A13,split/2,mix
426,0,0.7792207792207793,tLDA,5,A13,split/2,overt
427,0,0.732919254658385,tLDA,5,A13,split/2,covert
428,0,0.8846153846153846,tLDA,5,A13,split/2,split/1
429,0,0.75,tLDA,5,A13,split/2,split/2
430,0,0.9568733153638813,tLDA,5,A13,split/2,split/3
431,0,0.9285714285714286,tLDA,5,A13,split/2,mix
432,0,0.7080000000000001,CBLE,0,A13,split/3,overt
433,0,0.7235576923076923,CBLE,0,A13,split/3,covert
434,0,0.7054545454545454,CBLE,0,A13,split/3,split/1
435,0,0.8363338788870704,CBLE,0,A13,split/3,split/2
436,0,0.8520000000000001,CBLE,0,A13,split/3,split/3
437,0,0.7764423076923077,CBLE,0,A13,split/3,mix
438,0,0.688,CBLE,1,A13,split/3,overt
439,0,0.9279869067103109,CBLE,1,A13,split/3,covert
440,0,0.855973813420622,CBLE,1,A13,split/3,split/1
441,0,0.8180000000000001,CBLE,1,A13,split/3,split/2
442,0,0.806,CBLE,1,A13,split/3,split/3
443,0,0.7763975155279503,CBLE,1,A13,split/3,mix
444,0,0.8003273322422259,CBLE,2,A13,split/3,overt
445,0,0.6961805555555556,CBLE,2,A13,split/3,covert
446,0,0.851063829787234,CBLE,2,A13,split/3,split/1
447,0,0.7699443413729128,CBLE,2,A13,split/3,split/2
448,0,0.922,CBLE,2,A13,split/3,split/3
449,0,0.8645640074211502,CBLE,2,A13,split/3,mix
450,0,0.5841346153846154,CBLE,3,A13,split/3,overt
451,0,0.7717996289424861,CBLE,3,A13,split/3,covert
452,0,0.764,CBLE,3,A13,split/3,split/1
453,0,0.868,CBLE,3,A13,split/3,split/2
454,0,0.898,CBLE,3,A13,split/3,split/3
455,0,0.8327272727272728,CBLE,3,A13,split/3,mix
456,0,0.607843137254902,CBLE,4,A13,split/3,overt
457,0,0.7407407407407407,CBLE,4,A13,split/3,covert
458,0,0.814903846153846,CBLE,4,A13,split/3,split/1
459,0,0.8812615955473098,CBLE,4,A13,split/3,split/2
460,0,0.9420000000000001,CBLE,4,A13,split/3,split/3
461,0,0.90625,CBLE,4,A13,split/3,mix
462,0,0.6839999999999999,CBLE,5,A13,split/3,overt
463,0,0.8463611859838276,CBLE,5,A13,split/3,covert
464,0,0.8144712430426716,CBLE,5,A13,split/3,split/1
465,0,0.6254545454545454,CBLE,5,A13,split/3,split/2
466,0,0.876,CBLE,5,A13,split/3,split/3
467,0,0.8812615955473099,CBLE,5,A13,split/3,mix
468,0,0.673076923076923,wCBLE,0,A13,split/3,overt
469,0,0.9019607843137255,wCBLE,0,A13,split/3,covert
470,0,0.7734204793028322,wCBLE,0,A13,split/3,split/1
471,0,0.8140000000000001,wCBLE,0,A13,split/3,split/2
472,0,0.904,wCBLE,0,A13,split/3,split/3
