,index,block,rank,F_tr,F_rt,log_loss,mse,nmse,dataset,subject,session
149,9,10,"(1, 1, 1)",0.00025893633081448396,0.8831017932220534,2.3046379626900037e-12,6.131803429778796e-12,6.131803429778797e-12,BNCI2014-001,8,0train
150,0,1,"(22, 4, 16)",0.00024040927355129953,0.2697403136812145,0.0011646157735094637,2.6603449326048486e-06,2.6603449326048486e-06,BNCI2014-001,8,1test
151,1,2,"(1, 1, 1)",0.0002404092825556519,0.2698947217150014,0.0021197879252570955,2.5846377120571538e-06,2.5846377120571538e-06,BNCI2014-001,8,1test
152,2,3,"(2, 2, 2)",0.0002404092903998065,0.2711293858800205,0.003574364786826217,2.553174549428685e-06,2.553174549428685e-06,BNCI2014-001,8,1test
153,3,4,"(2, 2, 2)",0.0002404092947628258,0.2723633348957262,0.011033070579203432,2.523139140762658e-06,2.523139140762658e-06,BNCI2014-001,8,1test
154,4,5,"(1, 1, 1)",0.00024040929672067415,0.27251753640492077,0.008990299675294688,2.5192213505523185e-06,2.5192213505523185e-06,BNCI2014-001,8,1test
155,5,6,"(2, 2, 2)",0.0002404092991286287,0.2737507016057767,0.0062089860652011645,2.5099477073723225e-06,2.5099477073723225e-06,BNCI2014-001,8,1test
156,6,7,"(1, 1, 1)",0.00024040930195862927,0.2739048116439663,0.006288856052309843,2.5075702787803138e-06,2.5075702787803138e-06,BNCI2014-001,8,1test
157,7,8,"(2, 2, 2)",0.000240409305068801,0.27513720252495805,0.0094470014605898,2.4948262165886303e-06,2.4948262165886303e-06,BNCI2014-001,8,1test
158,8,9,"(2, 2, 2)",0.00024040930817254415,0.27636891884705134,0.010697837825365993,2.4865971908012883e-06,2.4865971908012883e-06,BNCI2014-001,8,1test
159,9,10,"(2, 2, 2)",0.00024040931079346008,0.277599952548864,0.013190614935121815,2.4561012594364093e-06,2.4561012594364093e-06,BNCI2014-001,8,1test
160,0,1,"(22, 4, 16)",0.0006296382688692616,0.5125549022712933,1.6526777064674492e-05,2.215133859218181e-06,2.215133859218181e-06,BNCI2014-001,9,0train
161,1,2,"(4, 4, 4)",0.0006296383746244249,0.5321891935999128,2.462320641339765e-05,2.053907196850059e-06,2.053907196850059e-06,BNCI2014-001,9,0train
162,2,3,"(4, 4, 4)",0.0006296383819625518,0.5517747496223186,2.3338029616770585e-06,2.0062343359717125e-06,2.0062343359717125e-06,BNCI2014-001,9,0train
163,3,4,"(1, 1, 1)",0.0006296383893877732,0.5520804605459291,1.4275917108048282e-06,2.001466448337098e-06,2.001466448337098e-06,BNCI2014-001,9,0train
164,4,5,"(4, 4, 4)",0.0006296383945466306,0.5716211915844812,7.570362381988931e-08,1.9112234928475387e-06,1.9112234928475387e-06,BNCI2014-001,9,0train
165,5,6,"(2, 2, 2)",0.0006296383958590562,0.5740608860937457,4.707696246276186e-08,1.9080857998538247e-06,1.9080857998538247e-06,BNCI2014-001,9,0train
166,6,7,"(1, 1, 1)",0.0006296383981967688,0.5743658192345408,5.627146255398305e-08,1.9062732842252177e-06,1.9062732842252177e-06,BNCI2014-001,9,0train
167,7,8,"(4, 4, 4)",0.0006296383982350019,0.5938610410854591,2.8585179141153973e-08,1.876102235497569e-06,1.876102235497569e-06,BNCI2014-001,9,0train
